,VehiclePicture,OverallRating,OverallFrontCrashRating,FrontCrashDriversideRating,FrontCrashPassengersideRating,FrontCrashPicture,FrontCrashVideo,OverallSideCrashRating,SideCrashDriversideRating,SideCrashPassengersideRating,SideCrashPicture,SideCrashVideo,combinedSideBarrierAndPoleRating-Front,combinedSideBarrierAndPoleRating-Rear,sideBarrierRating-Overall,RolloverRating,RolloverRating2,RolloverPossibility,RolloverPossibility2,dynamicTipResult,SidePoleCrashRating,SidePolePicture,SidePoleVideo,NHTSAElectronicStabilityControl,NHTSAForwardCollisionWarning,NHTSALaneDepartureWarning,ComplaintsCount,RecallsCount,InvestigationCount,ModelYear,Make,Model,VehicleDescription,VehicleId,Case Name
158,https://static.nhtsa.gov/images/vehicles/1777_st0640_046.jpg,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0.0,0.0, ,Not Rated,,,Standard,No,No,33,1,0,2005,LEXUS,GX470,2005 Lexus GX470 4-DR w/SAB,1398,120220
159,https://static.nhtsa.gov/images/vehicles/9650_st0640_046.png,5,5,5,5,https://static.nhtsa.gov/crashTest/images/2016/v08982P085.jpg,https://static.nhtsa.gov/crashTest/videos/2016/v08982C016.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2016/v08983P107.jpg,https://static.nhtsa.gov/crashTest/videos/2016/v08983C012.wmv,5,5,5,4,Not Rated,0.107,0.0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2016/v08985P073.jpg,https://static.nhtsa.gov/crashTest/videos/2016/v08985C012.wmv,Standard,Optional,Optional,317,2,0,2016,CHRYSLER,200,2016 Chrysler 200 4 DR FWD,10137,120221
160,https://static.nhtsa.gov/images/vehicles/10697_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,5,5,5,https://static.nhtsa.gov/crashTest/images/2016/v08983P107.jpg,https://static.nhtsa.gov/crashTest/videos/2016/v08983C012.wmv,5,5,5,4,Not Rated,0.107,0.0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2016/v08985P073.jpg,https://static.nhtsa.gov/crashTest/videos/2016/v08985C012.wmv,Standard,Optional,Optional,317,2,0,2016,CHRYSLER,200,2016 Chrysler 200 4 DR AWD,10136,120221
161,https://static.nhtsa.gov/images/vehicles/0334_st0640_046.jpg,Not Rated,Not Rated,5,4,https://static.nhtsa.gov/crashTest/images/2003/Santafe.jpg,,Not Rated,5,Not Rated,https://static.nhtsa.gov/crashTest/images/2003/SantaFe_s.jpg,,Not Rated,Not Rated,Not Rated,3,3,0.0,0.0, ,Not Rated,,,No,No,No,306,4,1,2003,HYUNDAI,SANTA FE,2003 Hyundai Santa Fe 4-DR.,4768,120224
162,https://static.nhtsa.gov/images/vehicles/8834_st0640_046.png,5,5,5,5,https://static.nhtsa.gov/crashTest/images/2014/v08297P085.jpg,https://static.nhtsa.gov/crashTest/videos/2014/v08297C016.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2014/v08299P112.jpg,https://static.nhtsa.gov/crashTest/videos/2014/v08299C012.wmv,5,5,5,4,Not Rated,0.155,0.0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2014/v08298P074.jpg,https://static.nhtsa.gov/crashTest/videos/2014/v08298C012.wmv,Standard,No,No,865,6,8,2014,KIA,SORENTO,2014 Kia Sorento SUV AWD,8663,120224
163,https://static.nhtsa.gov/images/vehicles/8834_st0640_046.png,5,5,5,5,https://static.nhtsa.gov/crashTest/images/2014/v08297P085.jpg,https://static.nhtsa.gov/crashTest/videos/2014/v08297C016.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2014/v08299P112.jpg,https://static.nhtsa.gov/crashTest/videos/2014/v08299C012.wmv,5,5,5,4,Not Rated,0.164,0.0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2014/v08298P074.jpg,https://static.nhtsa.gov/crashTest/videos/2014/v08298C012.wmv,Standard,No,No,865,6,8,2014,KIA,SORENTO,2014 Kia Sorento SUV FWD,8662,120224
164,https://static.nhtsa.gov/images/vehicles/1793_st0640_046.jpg,Not Rated,Not Rated,4,5,https://static.nhtsa.gov/crashTest/images/2005/05Sienna-f.jpg,https://static.nhtsa.gov/crashTest/videos/2005/05Sienna-f.wmv,Not Rated,5,5,https://static.nhtsa.gov/crashTest/images/2005/04sienna_s.JPG,https://static.nhtsa.gov/crashTest/videos/2005/04Sienna-s.wmv,Not Rated,Not Rated,Not Rated,Not Rated,4,0.0,0.159, ,Not Rated,,,Optional,No,No,1129,12,6,2005,TOYOTA,SIENNA,2005 Toyota Sienna,1543,120225
165,https://static.nhtsa.gov/images/vehicles/11024_st0640_046.png,5,5,5,4,https://static.nhtsa.gov/crashTest/images/2016/v09563P083.jpg,https://static.nhtsa.gov/crashTest/videos/2016/v09563C021.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2016/v09547P106.jpg,https://static.nhtsa.gov/crashTest/videos/2016/v09547C013.wmv,5,5,5,5,Not Rated,0.098,0.0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2016/v09548P072.jpg,https://static.nhtsa.gov/crashTest/videos/2016/v09548C014.wmv,Standard,Optional,Optional,558,5,3,2016,KIA,OPTIMA,2016 Kia Optima 4 DR FWD,10711,120227
166,https://static.nhtsa.gov/images/vehicles/6590_st0640_046.png,Not Rated,Not Rated,4,4,https://static.nhtsa.gov/crashTest/images/2010/07Yaris_f.jpg,https://static.nhtsa.gov/crashTest/videos/2010/07Yaris_frontal.wmv,Not Rated,4,4,https://static.nhtsa.gov/crashTest/images/2010/09Yaris-s.jpg,https://static.nhtsa.gov/crashTest/videos/2010/09Yaris-s.wmv,Not Rated,Not Rated,Not Rated,Not Rated,4,0.0,0.13, ,Not Rated,,,Standard,No,No,88,9,1,2010,TOYOTA,YARIS,2010 Toyota Yaris 4-DR.  w/SAB,5794,120227
167,https://static.nhtsa.gov/images/vehicles/9707_st0640_046.png,5,4,5,4,https://static.nhtsa.gov/crashTest/images/2015/v08537P002.jpg,https://static.nhtsa.gov/crashTest/videos/2015/v08537C001.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2015/v08494P106.jpg,https://static.nhtsa.gov/crashTest/videos/2015/v08494C013.wmv,5,5,5,4,Not Rated,0.103,0.0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2015/v08492P072.jpg,https://static.nhtsa.gov/crashTest/videos/2015/v08492C012.wmv,Standard,No,Optional,54,3,0,2015,MAZDA,MAZDA6,2015 Mazda Mazda6 4 DR FWD,9017,120229
168,https://static.nhtsa.gov/images/vehicles/10462_st0640_046.png,5,4,4,4,https://static.nhtsa.gov/crashTest/images/2016/v09296P082.jpg,https://static.nhtsa.gov/crashTest/videos/2016/v09296C016.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2016/v09298P104.jpg,https://static.nhtsa.gov/crashTest/videos/2016/v09298C012.wmv,5,5,5,4,Not Rated,0.135,0.0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2016/v09297P072.jpg,https://static.nhtsa.gov/crashTest/videos/2016/v09297C012.wmv,Standard,No,No,193,2,0,2016,HONDA,HR-V,2016 Honda HR-V SUV AWD,10331,120232
169,https://static.nhtsa.gov/images/vehicles/10462_st0640_046.png,5,4,4,4,https://static.nhtsa.gov/crashTest/images/2016/v09296P082.jpg,https://static.nhtsa.gov/crashTest/videos/2016/v09296C016.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2016/v09298P104.jpg,https://static.nhtsa.gov/crashTest/videos/2016/v09298C012.wmv,5,5,5,4,Not Rated,0.153,0.0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2016/v09297P072.jpg,https://static.nhtsa.gov/crashTest/videos/2016/v09297C012.wmv,Standard,No,No,193,2,0,2016,HONDA,HR-V,2016 Honda HR-V SUV FWD,10330,120232
170,https://static.nhtsa.gov/images/vehicles/5372_st0640_046.png,Not Rated,Not Rated,5,5,https://static.nhtsa.gov/crashTest/images/2008/05Avalon-f.jpg,https://static.nhtsa.gov/crashTest/videos/2008/05Avalon-f.wmv,Not Rated,5,5,https://static.nhtsa.gov/crashTest/images/2008/05Avalon-s.jpg,https://static.nhtsa.gov/crashTest/videos/2008/05Avalon-s.wmv,Not Rated,Not Rated,Not Rated,Not Rated,4,0.0,0.111, ,Not Rated,,,Optional,No,No,347,6,0,2008,TOYOTA,AVALON,2008 Toyota Avalon 4-DR. w/SAB,2495,120238
171,https://static.nhtsa.gov/images/vehicles/10505_st0640_046.png,5,5,5,4,https://static.nhtsa.gov/crashTest/images/2016/v08077P084.jpg,https://static.nhtsa.gov/crashTest/videos/2016/v08077C016.wmv,4,3,5,https://static.nhtsa.gov/crashTest/images/2016/v08078P109.jpg,https://static.nhtsa.gov/crashTest/videos/2016/v08078C012.wmv,3,5,4,4,Not Rated,0.109,0.0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2016/v08073P075.jpg,https://static.nhtsa.gov/crashTest/videos/2016/v08073C012.wmv,Standard,Optional,Optional,1266,11,5,2016,FORD,FUSION,2016 Ford Fusion 4 DR AWD,10030,120241
172,https://static.nhtsa.gov/images/vehicles/10505_st0640_046.png,5,5,5,4,https://static.nhtsa.gov/crashTest/images/2016/v08077P084.jpg,https://static.nhtsa.gov/crashTest/videos/2016/v08077C016.wmv,4,3,5,https://static.nhtsa.gov/crashTest/images/2016/v08078P109.jpg,https://static.nhtsa.gov/crashTest/videos/2016/v08078C012.wmv,3,5,4,4,Not Rated,0.109,0.0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2016/v08073P075.jpg,https://static.nhtsa.gov/crashTest/videos/2016/v08073C012.wmv,Standard,Optional,Optional,1266,11,5,2016,FORD,FUSION,2016 Ford Fusion 4 DR FWD,10029,120241
173,https://static.nhtsa.gov/images/vehicles/9331_st0640_046.png,5,5,5,4,https://static.nhtsa.gov/crashTest/images/2014/v08464P085.jpg,https://static.nhtsa.gov/crashTest/videos/2014/v08464C016.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2014/v08460P111.jpg,https://static.nhtsa.gov/crashTest/videos/2014/v08460C012.wmv,5,5,5,4,Not Rated,0.147,0.0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2014/v08461P076.jpg,https://static.nhtsa.gov/crashTest/videos/2014/v08461C012.wmv,Standard,No,No,815,5,3,2014,KIA,SOUL,2014 Kia Soul SUV FWD,8661,120242
174,https://static.nhtsa.gov/images/vehicles/3892_st0640_046.png,Not Rated,Not Rated,5,5,https://static.nhtsa.gov/crashTest/images/2007/07Nitro4-f.jpg,https://static.nhtsa.gov/crashTest/videos/2007/07Nitro4-f.wmv,Not Rated,5,5,https://static.nhtsa.gov/crashTest/images/2007/07Nitro-s.JPG,https://static.nhtsa.gov/crashTest/videos/2007/07Nitro-s.wmv,Not Rated,Not Rated,Not Rated,3,3,0.219,0.228,No Tip,Not Rated,,,Standard,No,No,819,8,3,2007,DODGE,NITRO,2007 Dodge Nitro 4-DR. w/SAB,2182,120244
175,https://static.nhtsa.gov/images/vehicles/11024_st0640_046.png,5,5,5,4,https://static.nhtsa.gov/crashTest/images/2016/v09563P083.jpg,https://static.nhtsa.gov/crashTest/videos/2016/v09563C021.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2016/v09547P106.jpg,https://static.nhtsa.gov/crashTest/videos/2016/v09547C013.wmv,5,5,5,5,Not Rated,0.098,0.0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2016/v09548P072.jpg,https://static.nhtsa.gov/crashTest/videos/2016/v09548C014.wmv,Standard,Optional,Optional,558,5,3,2016,KIA,OPTIMA,2016 Kia Optima 4 DR FWD,10711,120247
176,https://static.nhtsa.gov/images/vehicles/5559_st0640_046.png,Not Rated,Not Rated,4,4,https://static.nhtsa.gov/crashTest/images/2009/PTCruiser.jpg,,Not Rated,4,5,https://static.nhtsa.gov/crashTest/images/2009/pt_s.jpg,,Not Rated,Not Rated,Not Rated,Not Rated,4,0.0,0.136, ,Not Rated,,,No,No,No,96,0,0,2009,CHRYSLER,PT CRUISER,2009 Chrysler PT Cruiser 4-DR. w/SAB,5156,120248
177,https://static.nhtsa.gov/images/vehicles/10616_st0640_046.png,4,4,4,4,https://static.nhtsa.gov/crashTest/images/2016/v09508P080.JPG,https://static.nhtsa.gov/crashTest/videos/2016/v09508C017.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2016/v09506P105.JPG,https://static.nhtsa.gov/crashTest/videos/2016/v09506C013.wmv,5,5,5,3,Not Rated,0.219,0.0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2016/v09509P080.JPG,https://static.nhtsa.gov/crashTest/videos/2016/v09509C014.wmv,Standard,Optional,Optional,524,4,0,2016,CHEVROLET,COLORADO,2016 Chevrolet Colorado PU/CC RWD,10377,120249
178,https://static.nhtsa.gov/images/vehicles/10616_st0640_046.png,4,4,4,4,https://static.nhtsa.gov/crashTest/images/2016/v09508P080.JPG,https://static.nhtsa.gov/crashTest/videos/2016/v09508C017.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2016/v09506P105.JPG,https://static.nhtsa.gov/crashTest/videos/2016/v09506C013.wmv,5,5,5,3,Not Rated,0.212,0.0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2016/v09509P080.JPG,https://static.nhtsa.gov/crashTest/videos/2016/v09509C014.wmv,Standard,Optional,Optional,524,4,0,2016,CHEVROLET,COLORADO,2016 Chevrolet Colorado PU/CC 4WD,10376,120249
179,https://static.nhtsa.gov/images/vehicles/10150_st0640_046.png,4,4,5,4,https://static.nhtsa.gov/crashTest/images/2016/v09080P080.jpg,https://static.nhtsa.gov/crashTest/videos/2016/v09080C017.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2016/v09083P105.jpg,https://static.nhtsa.gov/crashTest/videos/2016/v09083C013.wmv,5,5,5,3,Not Rated,0.22,0.0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2016/v09082P074.jpg,https://static.nhtsa.gov/crashTest/videos/2016/v09082C013.wmv,Standard,Optional,Optional,524,4,0,2016,CHEVROLET,COLORADO,2016 Chevrolet Colorado PU/EC RWD,10282,120249
180,https://static.nhtsa.gov/images/vehicles/10150_st0640_046.png,4,4,5,4,https://static.nhtsa.gov/crashTest/images/2016/v09080P080.jpg,https://static.nhtsa.gov/crashTest/videos/2016/v09080C017.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2016/v09083P105.jpg,https://static.nhtsa.gov/crashTest/videos/2016/v09083C013.wmv,5,5,5,3,Not Rated,0.214,0.0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2016/v09082P074.jpg,https://static.nhtsa.gov/crashTest/videos/2016/v09082C013.wmv,Standard,Optional,Optional,524,4,0,2016,CHEVROLET,COLORADO,2016 Chevrolet Colorado PU/EC 4WD,10281,120249
181,https://static.nhtsa.gov/images/vehicles/12224_st0640_046.png,5,4,4,4,https://static.nhtsa.gov/crashTest/images/2018/v09503P081.jpg,https://static.nhtsa.gov/crashTest/videos/2018/v09503C018.wmv,5,4,5,https://static.nhtsa.gov/crashTest/images/2018/v09504P104.jpg,https://static.nhtsa.gov/crashTest/videos/2018/v09504C014.wmv,4,5,5,5,Not Rated,0.101,0.0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2018/v09502P072.jpg,https://static.nhtsa.gov/crashTest/videos/2018/v09502C014.wmv,Standard,Optional,Optional,106,6,1,2018,DODGE,CHARGER,2018 Dodge Charger 4 DR AWD,12426,120252
182,https://static.nhtsa.gov/images/vehicles/12772_st0640_046.png,5,4,4,4,https://static.nhtsa.gov/crashTest/images/2018/v09503P081.jpg,https://static.nhtsa.gov/crashTest/videos/2018/v09503C018.wmv,5,4,5,https://static.nhtsa.gov/crashTest/images/2018/v09504P104.jpg,https://static.nhtsa.gov/crashTest/videos/2018/v09504C014.wmv,4,5,5,5,Not Rated,0.101,0.0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2018/v09502P072.jpg,https://static.nhtsa.gov/crashTest/videos/2018/v09502C014.wmv,Standard,Optional,Optional,106,6,1,2018,DODGE,CHARGER,2018 Dodge Charger 4 DR RWD,12425,120252
183,https://static.nhtsa.gov/images/vehicles/10753_st0640_046.png,5,5,5,5,https://static.nhtsa.gov/crashTest/images/2016/v09065P001.jpg,https://static.nhtsa.gov/crashTest/videos/2016/v09065C001.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2016/v08409P107.jpg,https://static.nhtsa.gov/crashTest/videos/2016/v08409C012.wmv,5,5,5,4,Not Rated,0.118,0.0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2016/v08406P075.jpg,https://static.nhtsa.gov/crashTest/videos/2016/v08406C012.wmv,Standard,No,No,195,1,2,2016,TOYOTA,COROLLA,2016 Toyota Corolla 4 DR FWD,10108,120253
184,,Not Rated,Not Rated,4,4,https://static.nhtsa.gov/crashTest/images/2003/ToyEcho4_f.jpg,,Not Rated,3,4,https://static.nhtsa.gov/crashTest/images/2003/ToyEcho4_s.jpg,,Not Rated,Not Rated,Not Rated,Not Rated,4,0.0,0.0, ,Not Rated,,,No,No,No,28,0,0,2003,TOYOTA,ECHO,2003 Toyota Echo 4-DR.,4879,120255
185,,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0.0,0.0, ,Not Rated,,,No,No,No,28,0,0,2003,TOYOTA,ECHO,2003 Toyota Echo 2-DR.,4825,120255
186,https://static.nhtsa.gov/images/vehicles/4494_st0640_046.png,Not Rated,Not Rated,5,5,https://static.nhtsa.gov/crashTest/images/2008/08Avenger-f.jpg,https://static.nhtsa.gov/crashTest/videos/2008/08Avenger-f.wmv,Not Rated,5,4,https://static.nhtsa.gov/crashTest/images/2008/08Avenger-s.jpg,https://static.nhtsa.gov/crashTest/videos/2008/08Avenger-s.wmv,Not Rated,Not Rated,Not Rated,4,4,0.118,0.118,No Tip,Not Rated,,,Optional,No,No,838,6,1,2008,DODGE,AVENGER,2008 Dodge Avenger 4DR. w/SAB,2749,120256
187,https://static.nhtsa.gov/images/vehicles/2115_st0640_046.jpg,Not Rated,Not Rated,4,5,,,Not Rated,4,Not Rated,,,Not Rated,Not Rated,Not Rated,4,4,0.179,0.185,No Tip,Not Rated,,,No,No,No,113,3,2,2005,GMC,CANYON,2005 GMC Canyon 2-DR.,1584,120257
188,https://static.nhtsa.gov/images/vehicles/1791_st0640_046.jpg,Not Rated,Not Rated,4,4,,,Not Rated,4,5,,,Not Rated,Not Rated,Not Rated,4,4,0.179,0.185,No Tip,Not Rated,,,No,No,No,113,3,2,2005,GMC,CANYON,2005 GMC Canyon 4-DR.,1583,120257
189,https://static.nhtsa.gov/images/vehicles/9999_st0640_046.png,5,5,5,5,https://static.nhtsa.gov/crashTest/images/2015/v07494P078.jpg,https://static.nhtsa.gov/crashTest/videos/2015/v07494C016.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2015/v07493P105.jpg,https://static.nhtsa.gov/crashTest/videos/2015/v07493C012.wmv,5,5,5,5,Not Rated,0.087,0.0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2015/v07489P071.jpg,https://static.nhtsa.gov/crashTest/videos/2015/v07489C012.wmv,Standard,No,No,186,2,0,2015,CHEVROLET,CAMARO,2015 Chevrolet Camaro 2 DR RWD,9044,120258
190,https://static.nhtsa.gov/images/vehicles/9333_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,5,Not Rated,0.087,0.0,No Tip,Not Rated,,,Standard,No,No,186,2,0,2015,CHEVROLET,CAMARO,2015 Chevrolet Camaro C RWD,9043,120258
191,https://static.nhtsa.gov/images/vehicles/2913_st0640_046.jpg,Not Rated,Not Rated,5,5,https://static.nhtsa.gov/crashTest/images/2005/05Camry-f.jpg,https://static.nhtsa.gov/crashTest/videos/2005/05Camry-f.wmv,Not Rated,4,3,https://static.nhtsa.gov/crashTest/images/2005/04Camry-s.jpg,,Not Rated,Not Rated,Not Rated,Not Rated,4,0.0,0.111, ,Not Rated,,,Optional,No,No,715,5,2,2005,TOYOTA,CAMRY,2005 Toyota Camry 4-DR.,1534,120264
192,https://static.nhtsa.gov/images/vehicles/9471_st0640_046.png,4,4,5,4,https://static.nhtsa.gov/crashTest/images/2015/v07038P024.jpg,https://static.nhtsa.gov/crashTest/videos/2015/v07038C013.wmv,5,4,5,https://static.nhtsa.gov/crashTest/images/2015/v07064P069.jpg,https://static.nhtsa.gov/crashTest/videos/2015/v07064C014.wmv,4,5,5,4,Not Rated,0.174,0.0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2015/v07037P016.jpg,https://static.nhtsa.gov/crashTest/videos/2015/v07037C014.wmv,Standard,Optional,Optional,612,2,2,2015,CHEVROLET,EQUINOX,2015 Chevrolet Equinox SUV AWD,9246,120267
193,https://static.nhtsa.gov/images/vehicles/9820_st0640_046.png,4,4,5,4,https://static.nhtsa.gov/crashTest/images/2015/v07038P024.jpg,https://static.nhtsa.gov/crashTest/videos/2015/v07038C013.wmv,5,4,5,https://static.nhtsa.gov/crashTest/images/2015/v07064P069.jpg,https://static.nhtsa.gov/crashTest/videos/2015/v07064C014.wmv,4,5,5,4,Not Rated,0.191,0.0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2015/v07037P016.jpg,https://static.nhtsa.gov/crashTest/videos/2015/v07037C014.wmv,Standard,Optional,Optional,612,2,2,2015,CHEVROLET,EQUINOX,2015 Chevrolet Equinox SUV FWD,9245,120267
194,https://static.nhtsa.gov/images/vehicles/11865_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0.0,0.0, ,Not Rated,,,Standard,Optional,Optional,23,1,0,2017,CADILLAC,ATS,2017 Cadillac ATS 2DR RWD,11525,120269
195,https://static.nhtsa.gov/images/vehicles/11865_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0.0,0.0, ,Not Rated,,,Standard,Optional,Optional,23,1,0,2017,CADILLAC,ATS,2017 Cadillac ATS 2DR AWD,11524,120269
196,https://static.nhtsa.gov/images/vehicles/11390_st0640_046.png,5,5,5,5,https://static.nhtsa.gov/crashTest/images/2017/v08045P082.jpg,https://static.nhtsa.gov/crashTest/videos/2017/v08045C021.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2017/v08980P106.jpg,https://static.nhtsa.gov/crashTest/videos/2017/v08980C011.wmv,5,5,5,5,Not Rated,0.101,0.0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2017/v08981P074.jpg,https://static.nhtsa.gov/crashTest/videos/2017/v08981C011.wmv,Standard,Optional,Optional,23,1,0,2017,CADILLAC,ATS,2017 Cadillac ATS 4 DR AWD,11277,120269
197,https://static.nhtsa.gov/images/vehicles/11390_st0640_046.png,5,5,5,5,https://static.nhtsa.gov/crashTest/images/2017/v08045P082.jpg,https://static.nhtsa.gov/crashTest/videos/2017/v08045C021.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2017/v08980P106.jpg,https://static.nhtsa.gov/crashTest/videos/2017/v08980C011.wmv,5,5,5,5,Not Rated,0.101,0.0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2017/v08981P074.jpg,https://static.nhtsa.gov/crashTest/videos/2017/v08981C011.wmv,Standard,Optional,Optional,23,1,0,2017,CADILLAC,ATS,2017 Cadillac ATS 4 DR RWD,11276,120269
198,https://static.nhtsa.gov/images/vehicles/6590_st0640_046.png,Not Rated,Not Rated,4,4,https://static.nhtsa.gov/crashTest/images/2010/07Yaris_f.jpg,https://static.nhtsa.gov/crashTest/videos/2010/07Yaris_frontal.wmv,Not Rated,4,4,https://static.nhtsa.gov/crashTest/images/2010/09Yaris-s.jpg,https://static.nhtsa.gov/crashTest/videos/2010/09Yaris-s.wmv,Not Rated,Not Rated,Not Rated,Not Rated,4,0.0,0.13, ,Not Rated,,,Standard,No,No,88,9,1,2010,TOYOTA,YARIS,2010 Toyota Yaris 4-DR.  w/SAB,5794,120271
199,https://static.nhtsa.gov/images/vehicles/7859_st0640_046.png,5,4,5,4,https://static.nhtsa.gov/crashTest/images/2012/v07520P077.jpg,https://static.nhtsa.gov/crashTest/videos/2012/v07520C015.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2012/v07517P099.jpg,https://static.nhtsa.gov/crashTest/videos/2012/v07517C011.wmv,5,5,5,4,Not Rated,0.111,0.0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2012/v07523P067.jpg,https://static.nhtsa.gov/crashTest/videos/2012/v07523C010.wmv,Standard,No,No,614,2,3,2012,TOYOTA,CAMRY,2012 Toyota Camry 4 DR FWD,6270,120273
200,https://static.nhtsa.gov/images/vehicles/7676_st0640_046.png,3,4,4,4,https://static.nhtsa.gov/crashTest/images/2012/v07574P081.jpg,https://static.nhtsa.gov/crashTest/videos/2012/v07574C001.wmv,2,5,1,https://static.nhtsa.gov/crashTest/images/2012/v07572P107.jpg,https://static.nhtsa.gov/crashTest/videos/2012/v07572C001.wmv,5,1,2,4,Not Rated,0.169,0.0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2012/v07570P072.jpg,https://static.nhtsa.gov/crashTest/videos/2012/v07570C001.wmv,Standard,No,No,335,1,6,2012,HYUNDAI,SANTA FE,2012 Hyundai Santa Fe SUV AWD,6638,120278
201,https://static.nhtsa.gov/images/vehicles/7676_st0640_046.png,3,4,4,4,https://static.nhtsa.gov/crashTest/images/2012/v07574P081.jpg,https://static.nhtsa.gov/crashTest/videos/2012/v07574C001.wmv,2,5,1,https://static.nhtsa.gov/crashTest/images/2012/v07572P107.jpg,https://static.nhtsa.gov/crashTest/videos/2012/v07572C001.wmv,5,1,2,4,Not Rated,0.174,0.0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2012/v07570P072.jpg,https://static.nhtsa.gov/crashTest/videos/2012/v07570C001.wmv,Standard,No,No,335,1,6,2012,HYUNDAI,SANTA FE,2012 Hyundai Santa Fe SUV FWD,6113,120278
202,https://static.nhtsa.gov/images/vehicles/10587_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,5,4,5,,,4,5,5,4,Not Rated,0.103,0.0,No Tip,5,,,Standard,No,No,0,0,0,2016,KIA,FORTE,2016 Kia Forte 5 HB FWD,10011,120280
203,https://static.nhtsa.gov/images/vehicles/10587_st0640_046.png,5,4,4,4,https://static.nhtsa.gov/crashTest/images/2016/v08909P087.jpg,https://static.nhtsa.gov/crashTest/videos/2016/v08909C016.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2016/v08907P110.jpg,https://static.nhtsa.gov/crashTest/videos/2016/v08907C012.wmv,5,5,5,4,Not Rated,0.103,0.0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2016/v08908P076.jpg,https://static.nhtsa.gov/crashTest/videos/2016/v08908C012.wmv,Standard,No,No,103,1,0,2016,KIA,FORTE,2016 Kia Forte 4 DR FWD,10010,120280
